time,open,high,low,close,volume
2021-04-06 19:22:00,124.64150727467423,124.64150727467423,124.64150727467423,124.64150727467423,170
2021-04-06 19:21:00,124.61190121593916,124.61190121593916,124.61190121593916,124.61190121593916,200
2021-04-06 19:20:00,124.64150727467423,124.64150727467423,124.61190121593916,124.63163858842921,2075
2021-04-06 19:19:00,124.63163858842921,124.63163858842921,124.63163858842921,124.63163858842921,559
2021-04-06 19:18:00,124.63163858842921,124.63163858842921,124.62176990218418,124.62176990218418,1413
2021-04-06 19:17:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,808
2021-04-06 19:15:00,124.552689098469,124.5921638434491,124.552689098469,124.5921638434491,263
2021-04-06 19:14:00,124.552689098469,124.60203252969414,124.552689098469,124.60203252969414,1322
2021-04-06 19:13:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,5000
2021-04-06 19:12:00,124.56255778471403,124.56255778471403,124.552689098469,124.552689098469,6153
2021-04-06 19:11:00,124.5921638434491,124.60203252969414,124.57242647095906,124.57242647095906,813
2021-04-06 19:07:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,1202
2021-04-06 19:06:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,818
2021-04-06 19:05:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,1596
2021-04-06 19:04:00,124.61190121593916,124.61190121593916,124.61190121593916,124.61190121593916,165
2021-04-06 19:01:00,124.61190121593916,124.61190121593916,124.60203252969414,124.61190121593916,2277
2021-04-06 19:00:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,1055
2021-04-06 18:59:00,124.61190121593916,124.61190121593916,124.61190121593916,124.61190121593916,2556
2021-04-06 18:58:00,124.62176990218418,124.62176990218418,124.61190121593916,124.61190121593916,1217
2021-04-06 18:56:00,124.64150727467423,124.64150727467423,124.64150727467423,124.64150727467423,2198
2021-04-06 18:55:00,124.62176990218418,124.66124464716428,124.62176990218418,124.66124464716428,2717
2021-04-06 18:54:00,124.62176990218418,124.62176990218418,124.60203252969414,124.60203252969414,1247
2021-04-06 18:52:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,102
2021-04-06 18:51:00,124.62176990218418,124.62176990218418,124.56255778471403,124.56255778471403,462
2021-04-06 18:50:00,124.60203252969414,124.60203252969414,124.552689098469,124.552689098469,5749
2021-04-06 18:49:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,155
2021-04-06 18:48:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,134
2021-04-06 18:47:00,124.60203252969414,124.61190121593916,124.60203252969414,124.60203252969414,934
2021-04-06 18:46:00,124.61190121593916,124.61190121593916,124.60203252969414,124.60203252969414,1028
2021-04-06 18:45:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,533
2021-04-06 18:44:00,124.62176990218418,124.62176990218418,124.61190121593916,124.62176990218418,919
2021-04-06 18:43:00,124.61190121593916,124.62176990218418,124.61190121593916,124.61190121593916,834
2021-04-06 18:42:00,124.63163858842921,124.63163858842921,124.61190121593916,124.61190121593916,642
2021-04-06 18:41:00,124.64150727467423,124.64150727467423,124.64150727467423,124.64150727467423,282
2021-04-06 18:40:00,124.63153990156677,124.63163858842921,124.60203252969414,124.63163858842921,423
2021-04-06 18:37:00,124.60203252969414,124.62176990218418,124.60203252969414,124.62176990218418,1154
2021-04-06 18:36:00,124.5921638434491,124.60203252969414,124.5921638434491,124.5921638434491,437
2021-04-06 18:35:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,206
2021-04-06 18:34:00,124.60203252969414,124.62176990218418,124.60203252969414,124.62176990218418,352
2021-04-06 18:31:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,434
2021-04-06 18:30:00,124.5921638434491,124.63163858842921,124.5921638434491,124.63163858842921,523
2021-04-06 18:29:00,124.60203252969414,124.60203252969414,124.5921638434491,124.5921638434491,1303
2021-04-06 18:28:00,124.63163858842921,124.64150727467423,124.63163858842921,124.64150727467423,1797
2021-04-06 18:27:00,124.63163858842921,124.64150727467423,124.63163858842921,124.63163858842921,2211
2021-04-06 18:26:00,124.64150727467423,124.64150727467423,124.64150727467423,124.64150727467423,528
2021-04-06 18:25:00,124.66124464716428,124.66124464716428,124.66124464716428,124.66124464716428,320
2021-04-06 18:24:00,124.66124464716428,124.67111333340931,124.66124464716428,124.66124464716428,486
2021-04-06 18:22:00,124.66124464716428,124.66124464716428,124.66124464716428,124.66124464716428,248
2021-04-06 18:21:00,124.67111333340931,124.67111333340931,124.67111333340931,124.67111333340931,600324
2021-04-06 18:17:00,124.65137596091927,124.68098201965434,124.65137596091927,124.68098201965434,1705
2021-04-06 18:16:00,124.68098201965434,124.68098201965434,124.68098201965434,124.68098201965434,1137
2021-04-06 18:15:00,124.63163858842921,124.63163858842921,124.63163858842921,124.63163858842921,307
2021-04-06 18:14:00,124.64150727467423,124.64150727467423,124.64150727467423,124.64150727467423,1171
2021-04-06 18:13:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,132
2021-04-06 18:12:00,124.63163858842921,124.64150727467423,124.63163858842921,124.64150727467423,1637
2021-04-06 18:11:00,124.62176990218418,124.63163858842921,124.62176990218418,124.63163858842921,1983
2021-04-06 18:10:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,1115
2021-04-06 18:09:00,124.60203252969414,124.60203252969414,124.60203252969414,124.60203252969414,428
2021-04-06 18:08:00,124.63163858842921,124.63163858842921,124.60203252969414,124.60203252969414,1636
2021-04-06 18:07:00,124.63163858842921,124.63163858842921,124.63163858842921,124.63163858842921,4121
2021-04-06 18:06:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,651
2021-04-06 18:05:00,124.5921638434491,124.60203252969414,124.5921638434491,124.60203252969414,1827
2021-04-06 18:04:00,124.57242647095906,124.58229515720407,124.57242647095906,124.58229515720407,1324
2021-04-06 18:03:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,1129
2021-04-06 18:02:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,122
2021-04-06 18:01:00,124.57242647095906,124.58229515720407,124.56255778471403,124.56255778471403,3225
2021-04-06 18:00:00,124.57242647095906,124.57242647095906,124.57242647095906,124.57242647095906,256
2021-04-06 17:57:00,124.56255778471403,124.57242647095906,124.552689098469,124.57242647095906,2740
2021-04-06 17:46:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,1307
2021-04-06 17:43:00,124.58229515720407,124.58229515720407,124.54282041222397,124.54282041222397,375
2021-04-06 17:42:00,124.54282041222397,124.56255778471403,124.54282041222397,124.56255778471403,621
2021-04-06 17:41:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,75237
2021-04-06 17:39:00,124.552689098469,124.56255778471403,124.552689098469,124.56255778471403,462
2021-04-06 17:38:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,523
2021-04-06 17:34:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,376
2021-04-06 17:33:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,119
2021-04-06 17:32:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,328
2021-04-06 17:31:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,480
2021-04-06 17:29:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,1275
2021-04-06 17:28:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,617
2021-04-06 17:27:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,676
2021-04-06 17:26:00,124.58229515720407,124.5921638434491,124.58229515720407,124.5921638434491,642
2021-04-06 17:25:00,124.58229515720407,124.58229515720407,124.56255778471403,124.56255778471403,943
2021-04-06 17:24:00,124.56255778471403,124.58229515720407,124.56255778471403,124.58229515720407,1316
2021-04-06 17:23:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,315
2021-04-06 17:21:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,2506
2021-04-06 17:20:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,277
2021-04-06 17:19:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,832
2021-04-06 17:18:00,124.57242647095906,124.57242647095906,124.56255778471403,124.56255778471403,407
2021-04-06 17:17:00,124.58229515720407,124.5921638434491,124.57242647095906,124.57242647095906,1436
2021-04-06 17:16:00,124.58229515720407,124.5921638434491,124.58229515720407,124.5921638434491,1120
2021-04-06 17:15:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,212
2021-04-06 17:14:00,124.60203252969414,124.60203252969414,124.5921638434491,124.5921638434491,386
2021-04-06 17:13:00,124.57242647095906,124.60203252969414,124.57242647095906,124.60203252969414,1280
2021-04-06 17:12:00,124.5921638434491,124.61190121593916,124.57242647095906,124.61190121593916,1542
2021-04-06 17:11:00,124.57242647095906,124.57242647095906,124.57242647095906,124.57242647095906,473
2021-04-06 17:10:00,124.5921638434491,124.5921638434491,124.5921638434491,124.5921638434491,219
2021-04-06 17:09:00,124.56255778471403,124.58229515720407,124.56255778471403,124.58229515720407,1129
2021-04-06 17:06:00,124.58219647034164,124.58219647034164,124.58219647034164,124.58219647034164,501
2021-04-06 17:05:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,805
2021-04-06 17:04:00,124.57242647095906,124.57242647095906,124.552689098469,124.552689098469,1770
2021-04-06 17:03:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,176
2021-04-06 17:02:00,124.58229515720407,124.58229515720407,124.58229515720407,124.58229515720407,234
2021-04-06 17:01:00,124.57242647095906,124.5921638434491,124.57242647095906,124.5921638434491,1934
2021-04-06 17:00:00,124.62176990218418,124.62176990218418,124.62176990218418,124.62176990218418,325
2021-04-06 16:59:00,124.58229515720407,124.5921638434491,124.58229515720407,124.5921638434491,1476
2021-04-06 16:58:00,124.58229515720407,124.58229515720407,124.57242647095906,124.57242647095906,1361
2021-04-06 16:57:00,124.57242647095906,124.58229515720407,124.57242647095906,124.58229515720407,928
2021-04-06 16:56:00,124.57242647095906,124.57242647095906,124.56255778471403,124.5723277840966,1911
2021-04-06 16:55:00,124.56255778471403,124.56255778471403,124.56255778471403,124.56255778471403,276
2021-04-06 16:54:00,124.57242647095906,124.57242647095906,124.57242647095906,124.57242647095906,1167
2021-04-06 16:52:00,124.552689098469,124.552689098469,124.552689098469,124.552689098469,1833
2021-04-06 16:51:00,124.552689098469,124.552689098469,124.552689098469,124.552689098469,3304
2021-04-06 16:50:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,594
2021-04-06 16:49:00,124.552689098469,124.552689098469,124.54282041222397,124.54282041222397,1602
2021-04-06 16:48:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,286
2021-04-06 16:46:00,124.552689098469,124.552689098469,124.53295172597895,124.53295172597895,1340
2021-04-06 16:45:00,124.53295172597895,124.54282041222397,124.53295172597895,124.54282041222397,9451
2021-04-06 16:44:00,124.52308303973393,124.52308303973393,124.5132143534889,124.5132143534889,1079
2021-04-06 16:43:00,124.54282041222397,124.552689098469,124.54282041222397,124.54282041222397,3723
2021-04-06 16:41:00,124.50334566724388,124.53295172597895,124.50334566724388,124.53295172597895,4181
2021-04-06 16:40:00,124.50334566724388,124.50334566724388,124.50334566724388,124.50334566724388,1209
2021-04-06 16:39:00,124.50334566724388,124.50334566724388,124.50334566724388,124.50334566724388,1293
2021-04-06 16:38:00,124.5132143534889,124.52308303973393,124.5132143534889,124.5132143534889,1756
2021-04-06 16:37:00,124.53295172597895,124.53295172597895,124.52308303973393,124.52308303973393,1075
2021-04-06 16:36:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,574
2021-04-06 16:35:00,124.50334566724388,124.5132143534889,124.50334566724388,124.5132143534889,3077
2021-04-06 16:34:00,124.50334566724388,124.50334566724388,124.50334566724388,124.50334566724388,3370
2021-04-06 16:33:00,124.50334566724388,124.5132143534889,124.50334566724388,124.5132143534889,3069
2021-04-06 16:32:00,124.5132143534889,124.5132143534889,124.50334566724388,124.5132143534889,2071
2021-04-06 16:30:00,124.5132143534889,124.5132143534889,124.50334566724388,124.50334566724388,1257
2021-04-06 16:28:00,124.5132143534889,124.5132143534889,124.50334566724388,124.50334566724388,532
2021-04-06 16:27:00,124.5132143534889,124.5132143534889,124.5132143534889,124.5132143534889,620
2021-04-06 16:26:00,124.53295172597895,124.53295172597895,124.53295172597895,124.53295172597895,482
2021-04-06 16:25:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,1249
2021-04-06 16:24:00,124.5132143534889,124.54282041222397,124.5132143534889,124.54282041222397,942
2021-04-06 16:23:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,412
2021-04-06 16:20:00,124.5132143534889,124.5132143534889,124.50334566724388,124.50334566724388,9499
2021-04-06 16:19:00,124.53295172597895,124.53295172597895,124.52308303973393,124.52308303973393,1635
2021-04-06 16:18:00,124.54282041222397,124.552689098469,124.52308303973393,124.52308303973393,57077
2021-04-06 16:17:00,124.552689098469,124.56255778471403,124.54282041222397,124.56255778471403,6118
2021-04-06 16:16:00,124.54282041222397,124.57242647095906,124.54282041222397,124.57242647095906,3044
2021-04-06 16:15:00,124.54282041222397,124.54282041222397,124.54282041222397,124.54282041222397,2593
2021-04-06 16:14:00,124.552689098469,124.552689098469,124.54282041222397,124.54282041222397,5240
2021-04-06 16:13:00,124.56255778471403,124.56255778471403,124.552689098469,124.552689098469,1474
2021-04-06 16:12:00,124.56255778471403,124.58229515720407,124.552689098469,124.552689098469,4072
2021-04-06 16:11:00,124.58229515720407,124.58229515720407,124.552689098469,124.58229515720407,1054
2021-04-06 16:10:00,124.56255778471403,124.65137596091927,124.54282041222397,124.65137596091927,4804
2021-04-06 16:09:00,124.57242647095906,124.62176990218418,124.552689098469,124.56255778471403,7131
2021-04-06 16:08:00,124.56255778471403,124.61190121593916,124.552689098469,124.57242647095906,209051
2021-04-06 16:07:00,124.5921638434491,124.63163858842921,124.552689098469,124.552689098469,8156
2021-04-06 16:06:00,124.54282041222397,124.75006282336952,124.54282041222397,124.66124464716428,19396
2021-04-06 16:05:00,124.5132143534889,124.52308303973393,124.5132143534889,124.52308303973393,2325
2021-04-06 16:04:00,124.552689098469,124.552689098469,124.50334566724388,124.53295172597895,442918
2021-04-06 16:03:00,124.56255778471403,124.56255778471403,124.50334566724388,124.552689098469,448434
2021-04-06 16:02:00,124.44413354977371,124.56255778471403,124.44413354977371,124.56255778471403,85164
2021-04-06 16:01:00,124.552689098469,124.56255778471403,124.38492143230357,124.44413354977371,1225699
2021-04-06 16:00:00,124.39479011854858,124.58229515720407,124.37505274605854,124.57242647095906,1149087
2021-04-06 15:59:00,124.4737396085088,124.4935756678613,124.34544668732346,124.39479011854858,467709
2021-04-06 15:58:00,124.5181486966114,124.54282041222397,124.42439617728367,124.4737396085088,462441
2021-04-06 15:57:00,124.41452749103864,124.52801738285645,124.40465880479363,124.51331304035136,356187
2021-04-06 15:56:00,124.52308303973393,124.52308303973393,124.39479011854858,124.41452749103864,386344
2021-04-06 15:55:00,124.50334566724388,124.57242647095906,124.47867395163132,124.5132143534889,373076
2021-04-06 15:54:00,124.48360829475382,124.56255778471403,124.46377223540132,124.50334566724388,273501
2021-04-06 15:53:00,124.52801738285645,124.56749212783653,124.46387092226378,124.47867395163132,241588
2021-04-06 15:52:00,124.62176990218418,124.63163858842921,124.52801738285645,124.53295172597895,196877
2021-04-06 15:51:00,124.69085070589936,124.69085070589936,124.49347698099885,124.63163858842921,454295
2021-04-06 15:50:00,124.69381131177286,124.72045676463443,124.67111333340931,124.69085070589936,146522
2021-04-06 15:49:00,124.69085070589936,124.7401941371245,124.66242888951369,124.69884434175783,271427
2021-04-06 15:48:00,124.61190121593916,124.68591636277685,124.60203252969414,124.68591636277685,209063
2021-04-06 15:47:00,124.67604767653182,124.68098201965434,124.60203252969414,124.61683555906167,225937
2021-04-06 15:46:00,124.67111333340931,124.69085070589936,124.60203252969414,124.67565292908202,204934
2021-04-06 15:45:00,124.70565373526689,124.76980019585957,124.68098201965434,124.68098201965434,178786
2021-04-06 15:44:00,124.70002858410724,124.71058807838942,124.67111333340931,124.70081807900684,106884
2021-04-06 15:43:00,124.67111333340931,124.72055545149689,124.66124464716428,124.70071939214439,143133
2021-04-06 15:42:00,124.65137596091927,124.70071939214439,124.63173727529166,124.66943565674765,134517
2021-04-06 15:41:00,124.67604767653182,124.68098201965434,124.62186858904664,124.64150727467423,139254
2021-04-06 15:40:00,124.72539110775696,124.7401941371245,124.6661789902868,124.67604767653182,133179
2021-04-06 15:39:00,124.73032545087946,124.75983282275209,124.71068676525186,124.72539110775696,93119
2021-04-06 15:38:00,124.7401941371245,124.75993150961455,124.71058807838942,124.73032545087946,108493
2021-04-06 15:37:00,124.7401941371245,124.75499716649203,124.71058807838942,124.73032545087946,153189
2021-04-06 15:36:00,124.67121202027177,124.75006282336952,124.67121202027177,124.75006282336952,159098
2021-04-06 15:35:00,124.76980019585957,124.76980019585957,124.6701264647848,124.67111333340931,206867
2021-04-06 15:34:00,124.76980019585957,124.7971364567583,124.75006282336952,124.76407635783745,100638
2021-04-06 15:33:00,124.77966888210459,124.77966888210459,124.72539110775696,124.76980019585957,136269
2021-04-06 15:32:00,124.78953756834963,124.83809150467515,124.76980019585957,124.78953756834963,111613
2021-04-06 15:31:00,124.80927494083967,124.84874968581978,124.72539110775696,124.78953756834963,184749
2021-04-06 15:30:00,124.81746595042304,124.8586183720648,124.75993150961455,124.80434059771716,138229
2021-04-06 15:29:00,124.87835574455485,124.89809311704491,124.80927494083967,124.81420928396219,136587
2021-04-06 15:28:00,124.90796180328992,124.937567862025,124.84874968581978,124.88733624903782,134685
2021-04-06 15:27:00,124.99184563637264,124.99677997949516,124.8586183720648,124.9149685705239,169146
2021-04-06 15:26:00,125.00664866574019,125.01641866512277,124.96717392076008,124.99677997949516,122835
2021-04-06 15:25:00,124.95237089139253,125.01651735198521,124.95237089139253,125.00171432261767,187549
2021-04-06 15:24:00,124.87825705769241,124.99974058536867,124.87825705769241,124.94753523513248,283492
2021-04-06 15:23:00,124.84874968581978,124.87835574455485,124.8191436270847,124.87835574455485,100326
2021-04-06 15:22:00,124.86562513929877,124.87835574455485,124.83888099957476,124.84874968581978,117701
2021-04-06 15:21:00,124.85013130189407,124.89809311704491,124.82901231332971,124.86848705830982,131510
2021-04-06 15:20:00,124.82901231332971,124.8586183720648,124.81420928396219,124.8586183720648,76537
2021-04-06 15:19:00,124.79072181069903,124.86848705830982,124.77966888210459,124.83226897979058,133520
2021-04-06 15:18:00,124.78953756834963,124.8191436270847,124.77976756896705,124.79447191147213,88604
2021-04-06 15:17:00,124.77966888210459,124.81904494022224,124.72045676463443,124.77966888210459,97615
2021-04-06 15:16:00,124.79940625459464,124.83888099957476,124.77966888210459,124.77966888210459,91904
2021-04-06 15:15:00,124.80927494083967,124.82901231332971,124.78953756834963,124.79950494145709,79896
2021-04-06 15:14:00,124.7401941371245,124.82901231332971,124.7401941371245,124.80917625397721,121900
2021-04-06 15:13:00,124.75499716649203,124.78312292229036,124.73525979400198,124.7429573692731,74156
2021-04-06 15:12:00,124.76980019585957,124.81065655691398,124.75006282336952,124.75006282336952,85038
2021-04-06 15:11:00,124.72045676463443,124.78953756834963,124.71058807838942,124.76486585273706,146157
2021-04-06 15:10:00,124.70565373526689,124.73032545087946,124.66124464716428,124.71068676525186,129233
2021-04-06 15:09:00,124.73841777360039,124.75785908550309,124.70071939214439,124.70239706880604,123934
2021-04-06 15:08:00,124.79940625459464,124.80927494083967,124.70565373526689,124.73368080420278,117589
2021-04-06 15:07:00,124.76486585273706,124.80927494083967,124.75016151023196,124.79940625459464,94740
2021-04-06 15:06:00,124.73841777360039,124.79940625459464,124.72045676463443,124.76970150899712,96978
2021-04-06 15:05:00,124.72539110775696,124.80917625397721,124.72539110775696,124.74009545026205,88803
2021-04-06 15:04:00,124.69578504902188,124.77976756896705,124.63657293155173,124.72539110775696,286542
2021-04-06 15:03:00,124.79822201224523,124.84381534269725,124.64644161779675,124.69085070589936,191583
2021-04-06 15:02:00,124.88822443079988,124.88822443079988,124.76486585273706,124.79841938597015,181148
2021-04-06 15:01:00,124.88822443079988,124.94743654827003,124.86848705830982,124.88822443079988,121092
2021-04-06 15:00:00,124.87835574455485,124.89809311704491,124.83888099957476,124.88822443079988,77923
2021-04-06 14:59:00,124.86207241225055,124.89809311704491,124.84884837268221,124.87282928025765,94130
2021-04-06 14:58:00,124.88654675413822,124.94250220514752,124.86088816990116,124.86088816990116,143027
2021-04-06 14:57:00,124.82407797020721,124.88822443079988,124.82407797020721,124.88822443079988,82121
2021-04-06 14:56:00,124.85013130189407,124.86848705830982,124.8191436270847,124.81924231394714,75206
2021-04-06 14:55:00,124.8586183720648,124.89809311704491,124.83888099957476,124.8586183720648,92272
2021-04-06 14:54:00,124.85180897855572,124.89809311704491,124.83888099957476,124.8574341297154,94210
2021-04-06 14:53:00,124.78953756834963,124.85674332167825,124.77966888210459,124.85368402894228,79568
2021-04-06 14:52:00,124.81756463728549,124.87835574455485,124.7806557507291,124.79121524501127,92753
2021-04-06 14:51:00,124.88625069355088,124.88625069355088,124.75993150961455,124.81904494022224,158602
2021-04-06 14:50:00,124.86059210931381,124.90796180328992,124.82901231332971,124.88822443079988,112255
2021-04-06 14:49:00,124.86769756341023,124.88329008767737,124.83888099957476,124.86355271518732,74899
2021-04-06 14:48:00,124.87835574455485,124.88822443079988,124.83049261626648,124.8586183720648,59679
2021-04-06 14:47:00,124.84874968581978,124.89809311704491,124.84874968581978,124.87934261317935,121131
2021-04-06 14:46:00,124.84874968581978,124.85368402894228,124.80927494083967,124.84381534269725,76996
2021-04-06 14:45:00,124.84874968581978,124.87835574455485,124.82901231332971,124.8586183720648,85944
2021-04-06 14:44:00,124.89809311704491,124.91526463111124,124.82901231332971,124.85032867561898,128260
2021-04-06 14:43:00,124.83078867685383,124.89809311704491,124.77966888210459,124.88822443079988,176353
2021-04-06 14:42:00,124.73525979400198,124.85368402894228,124.72045676463443,124.8385849389874,212982
2021-04-06 14:41:00,124.67111333340931,124.745128480247,124.67111333340931,124.73032545087946,142029
2021-04-06 14:40:00,124.57953192505548,124.67121202027177,124.56265647157649,124.6661789902868,144542
2021-04-06 14:39:00,124.5132143534889,124.58229515720407,124.4973257686344,124.57676869290687,150688
2021-04-06 14:38:00,124.48854263787634,124.5132143534889,124.46387092226378,124.50828001036639,115512
2021-04-06 14:37:00,124.56117616863972,124.5743015213456,124.48212799181707,124.48350960789138,106648
2021-04-06 14:36:00,124.63153990156677,124.63153990156677,124.5132143534889,124.56255778471403,178703
2021-04-06 14:35:00,124.6267042453067,124.65137596091927,124.60203252969414,124.63153990156677,85364
2021-04-06 14:34:00,124.70071939214439,124.70071939214439,124.61190121593916,124.62265808394623,117462
2021-04-06 14:33:00,124.73772696556323,124.7401941371245,124.69085070589936,124.71068676525186,101731
2021-04-06 14:32:00,124.76980019585957,124.80680776927842,124.73525979400198,124.73525979400198,120234
2021-04-06 14:31:00,124.75252999493077,124.77966888210459,124.73042413774192,124.76989888272202,92797
2021-04-06 14:30:00,124.737233531251,124.78953756834963,124.73525979400198,124.75993150961455,119423
2021-04-06 14:29:00,124.737233531251,124.745128480247,124.71058807838942,124.7401941371245,52590
2021-04-06 14:28:00,124.73032545087946,124.75006282336952,124.72055545149689,124.7401941371245,174727
2021-04-06 14:27:00,124.70565373526689,124.73032545087946,124.70081807900684,124.72045676463443,66177
2021-04-06 14:26:00,124.73032545087946,124.73032545087946,124.69085070589936,124.70565373526689,111312
2021-04-06 14:25:00,124.71147626015147,124.7401941371245,124.71058807838942,124.73535848086443,89300
2021-04-06 14:24:00,124.67111333340931,124.72035807777199,124.66124464716428,124.71058807838942,126648
2021-04-06 14:23:00,124.64950091053271,124.67239626262116,124.64150727467423,124.67111333340931,62093
2021-04-06 14:22:00,124.67111333340931,124.68098201965434,124.64150727467423,124.64644161779675,64514
2021-04-06 14:21:00,124.65749454639118,124.69085070589936,124.64150727467423,124.68098201965434,78630
